日期,中证1000,中证500,创业板指,沪深300
2025-02-18,0.23787967469755952,0.19321584142780754,0.28044270019098744,0.13635087070178575
2025-02-19,0.24641685423005605,0.19868194727457436,0.28541499720255026,0.13603708486613755
2025-02-20,0.2011536713656282,0.16462732659694335,0.2430116483403389,0.10667268510044081
2025-02-21,0.20302926713495797,0.16469055122453635,0.24072247390175042,0.10953433676067058
2025-02-24,0.20328648132494195,0.16620605155971682,0.24433523214258776,0.110568614669553
2025-02-25,0.20588524944185183,0.17345898144585464,0.2503551771215523,0.11952334113062058
2025-02-26,0.2082482775234958,0.1760179635526851,0.24701197095660593,0.12176238287026024
2025-02-27,0.21050367545831328,0.17787632077087104,0.24890590127581252,0.12173054396647816
2025-02-28,0.2482919545914487,0.20705948259829884,0.28634547137553223,0.1377829269419247
2025-03-03,0.2468644168624617,0.2059154022695084,0.2877977335009234,0.1378732643258526
2025-03-04,0.24342284858280275,0.20450636141104866,0.28540289543263136,0.13589868901946126
2025-03-05,0.23365490802282898,0.19883799810359937,0.2653866193438604,0.13533104928586462
2025-03-06,0.24092355222929093,0.20405693429052654,0.2716316623643562,0.13969380759133876
2025-03-07,0.22884568258630164,0.19256117989042656,0.26296422562773303,0.13524150289334616
2025-03-10,0.2249370310378123,0.1869757951370016,0.24921639889097666,0.12932747016859572
2025-03-11,0.22241924808845898,0.18533138645240674,0.2488985528481604,0.1295533455191215
2025-03-12,0.22138316705635858,0.18402263687354845,0.2442312226488159,0.1291025788446569
2025-03-13,0.22513497534877747,0.1807749702757197,0.23952278949465222,0.12579738787418962
2025-03-14,0.22546325878488038,0.18790640268280476,0.2574738162722173,0.15051314259072932
2025-03-17,0.2251863324930742,0.18630575513503086,0.2508940238203193,0.14853047709043185
2025-03-18,0.22500751949034872,0.1864997022648334,0.251166728360847,0.14861700081794305
2025-03-19,0.2096779796804357,0.17427146908433688,0.2408606754849732,0.1445316697982997
2025-03-20,0.19725096276020568,0.16732112893166143,0.23293097479288347,0.14688075507637613
2025-03-21,0.20986392170475476,0.17550459544206173,0.24427085475261018,0.15627507527698872
2025-03-24,0.20135313435623206,0.16488379332166483,0.22450774331679776,0.1506476341084513
2025-03-25,0.20256578866864974,0.16516671844566908,0.22404878208022225,0.15052145022009536
2025-03-26,0.20285730564796664,0.16109799458090052,0.221752103353042,0.14589116415874098
2025-03-27,0.19588956168701158,0.15507355746289916,0.21622040560068242,0.14296912554129745
2025-03-28,0.19778837404364394,0.1562693930926759,0.21683346356775213,0.14337406616496465
2025-03-31,0.15721972069316315,0.12617837219143266,0.17810066737740135,0.12811249887790874
2025-04-01,0.15838508970874418,0.12698307957572547,0.17128635529610642,0.12810445071869125
2025-04-02,0.1511556971004412,0.1230513968959476,0.17163708576091244,0.12810545461258957
2025-04-03,0.15371716480674827,0.12634724029993905,0.1809825102214746,0.1286002040399027
2025-04-07,0.40694430646800894,0.34322623286819065,0.4492716715279794,0.2672891950649094
2025-04-08,0.4096702569635907,0.3464933665605872,0.4592949599521922,0.2775513570639322
2025-04-09,0.42123228953400316,0.3583197819715089,0.46315847023850026,0.28138972943101453
2025-04-10,0.432284779426271,0.36626607772499487,0.4739897925834591,0.28613143378094125
